elan_filename,participant,vowel,sound_start,sound_end,word,keyword,utterance,Addressee,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,praat_filename,X16,fol.word,sound_start.elan,sound_end.elan,utterance.elan,word.elan,vowel.elan,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,lex.stress,,participant.elan,mismatch,meanF1,meanF2,meanFleeceF1,meanFleeceF2,meanTRAPF1,u_F1,u_F2,trapF2,S_F1,S_F2,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,VL,normVL,normVSL1,normVSL2,normVSL3,normVSL4,VSL1,VSL2,VSL3,VSL4,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type
M7_diapix_ind_fac,M7,price,502.985,503.194,TRYING,keyword,still trying,child,874.57,991.65,906.76,586.52,526.68,2020.48,2028.19,2456.49,2647.34,2856.87,M7_diapix_corrected,NA,sp,502.985,503.194,still trying,TRYING,price,ɪ,ɪ,tr,ɹ,1,,M7,9268,777.236,2401.874,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.301239649593570,1.4754385566843900,1.3491339340081000,0.8726609411249210,0.7836272667115750,1.1313069116779000,1.1356238939242200,1.3754375769459000,1.4822982853388200,1.599618297021120,0.20900000000000300,-347.8900000000000,-0.5176123828819970,836.3900000000000,0.4683113853432250,905.856326466841,0.698024449825985,0.17425239042076300,0.271041436451738,0.488309045528848,0.14727858065814800,117.33358641071200,436.6316549449890,372.79670076329800,217.90742644526800,1144.6693685642700,1.0808814530595000,M,child,n.a.,ok,ok,approx.glide,medial.open
M7_diapix_ind_fac,M7,face,507.406,507.518,OKAY,n,okay,child,601.39,616.91,592.24,549.07,546.62,2639.06,2655.13,2720.06,2738.24,2802.27,M7_diapix_corrected,NA,sp,507.406,507.518,okay,OKAY,face,0,0,k,k,1,,M7,1171,581.246,2710.952,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.8947854521297070,0.9178770735684630,0.8811715129438430,0.8169405015062750,0.8132952391013160,1.4776621487630100,1.486660061175240,1.5230156587437600,1.5331950020949900,1.5690466717748400,0.11199999999996600,-54.77000000000000,-0.08149021302839100,163.21000000000000,0.09138452301183400,172.15474724793400,0.12244094848339300,0.024782764342360200,0.05166263306619090,0.065032621516862,0.03603651144095150,22.340888523064700,69.45872011489970,46.84187549618390,64.07685541597700,202.71833955012500,0.17751453036636500,M,child,n.a.,ok,ok,velar,either
M7_diapix_ind_fac,M7,trap,517.668,517.758,TRACTOR,keyword,where I can't see a tractor,child,817.6,827.96,845.63,852.43,821.86,1549.2,1507.76,1518.08,1522.61,1552,M7_diapix_corrected,NA,sp,517.668,517.758,"where, I can't see a tractor",TRACTOR,trap,NA,NA,NA,NA,NA,,M7,0,833.0960000000000,1529.9300000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.2164761397117500,1.2318903921670000,1.2581809173488800,1.268298380350400,1.222814432709760,0.8674278723726050,0.8442247926985020,0.8500031658219760,0.8525396028616400,0.868995648026261,0.09000000000003180,4.259999999999990,0.006338292998008920,2.7999999999999500,0.001567775653655510,5.097803448545230,0.006529309199969310,0.027856454999102400,0.026918048040176200,0.010430559450156000,0.04836931791370040,42.71537428139900,20.462925010858000,8.17073436112074,42.406332074349500,113.75536572772700,0.11357438040313500,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,goat,532.144,532.32,NO,n,no,child,761.2,726.81,729.15,648.37,575.41,2003.9,1957.72,2005.34,1976.96,1859.57,M7_diapix_corrected,NA,sp,532.144,532.32,no,NO,goat,0,0,n,n,1,,M7,69,688.1880000000000,1960.6980000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.1325607112874100,1.0813931300194400,1.0848747275817300,0.9646852185725380,0.8561307920150900,1.122023440128750,1.0961663402409600,1.122829724750630,1.1069391986610800,1.0412102043815700,0.17600000000004500,-185.79000000000000,-0.2764299192723160,-144.33000000000000,-0.08081323574718470,235.2638370000800,0.2880004849663090,0.05732984377635190,0.026889730290509100,0.12123541931000700,0.12690297165241000,57.57833359867250,47.67745798592860,85.62028264377540,138.21567819896600,329.09175242734200,0.3323579650292790,M,child,not.rolling,ok,ok,nasal,final.open
M7_diapix_ind_fac,M7,goat,538.348,538.579,KNOW,n,I know but I can't see it,child,728.88,775.1,824.64,812.35,708.2,1937.32,1546.57,1749.3,1764.82,1611.74,M7_diapix_corrected,NA,BUT,538.348,538.579,I know but I can't see it,KNOW,goat,b,b,n,n,1,,M7,9280,769.8340000000000,1721.95,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.0844730047860800,1.153241995952270,1.226950689642730,1.208664863129700,1.0537040143638200,1.0847439747643300,0.8659552830979220,0.979467839621352,0.9881577961016150,0.9024452614367560,0.23099999999999500,-20.68000000000000,-0.030768990422259,-325.5800000000000,-0.18229871332757100,326.2361089763060,0.18487712582278200,0.22934180985401000,0.13534427218777700,0.020245661137480100,0.1770861464059640,393.4740790700200,208.69514728426200,19.796830554409400,185.15050337495700,807.1165602836480,0.5620178895852320,M,child,not.rolling,ok,ok,nasal,final.open
M7_diapix_ind_fac,M7,price,561.599,561.769,BEHIND,keyword,behind,child,1102.73,1043.57,1023.4,813.24,778.13,1777.1,1896.53,2388.69,2027.69,2675.54,M7_diapix_corrected,NA,sp,561.599,561.769,behind,BEHIND,price,nd,n,h,h,1,,M7,9289,952.2140000000000,2153.1100000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.6407102905385700,1.552688362425380,1.5226781817282300,1.2099890604931300,1.1577502184367700,0.9950336121826470,1.0619048430098200,1.3374750093323800,1.1353439339860600,1.4980880258506300,0.16999999999995900,-324.6,-0.4829600721018030,898.44,0.5030544136679860,955.279850933746,0.6973622977731300,0.11054239612522300,0.2771994363495640,0.3723324564947830,0.36648625185952200,133.27952018221000,492.5731361940070,417.717877999015,648.8006894262670,1692.3712238015000,1.1265605408290900,M,child,n.a.,ok,ok,other,coda.nasal
M7_diapix_ind_fac,M7,fleece,565.403,565.603,BEE,keyword,a bee on a dog,child,378.72,418.89,450.93,495.12,557.89,3134.9,3144.23,3128.93,3008.16,2657.08,M7_diapix_corrected,NA,sp,565.403,565.603,a bee on a dog,BEE,fleece,NA,NA,NA,NA,NA,,M7,3806,460.31000000000000,3014.66,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.5634831746962250,0.6232505995154780,0.6709217045990940,0.73667033548689,0.8300634461641240,1.7552928202303600,1.7605168726763000,1.7519500985688200,1.684328575107400,1.487751904934030,0.1999999999999320,179.17000000000000,0.26658027146789900,-477.82000000000000,-0.2675409152963330,510.30759478965200,0.3776813239935200,0.05999529809479110,0.04843473834451540,0.09431623878666780,0.21763423530873400,41.23927496937830,35.505655887478100,128.60073483460300,356.64721967232500,561.9928853637850,0.42038051053470800,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,lot,566.114,566.278,DOG,keyword,a bee on a dog,child,701,688.21,673.88,647.96,617.35,1325.09,1356.33,1309.17,1254.98,1184.76,M7_diapix_corrected,NA,sp,566.114,566.278,a bee on a dog,DOG,lot,NA,NA,NA,NA,NA,,M7,3806,665.6800000000000,1286.066,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.042991406479860,1.0239616488637800,1.0026405834502900,0.9640751950680350,0.9185317329391490,0.7419442288937620,0.759436125829548,0.7330303044629770,0.7026882463659780,0.6633706726518000,0.16399999999998700,-83.65000000000000,-0.12445967354071400,-140.33000000000000,-0.07857355624196210,163.37022800987900,0.14718700376857300,0.02584759434336620,0.033938992801931800,0.04907065997758290,0.060167088557242200,33.756802277467000,49.28909108514770,60.069980023302900,76.60170037277240,219.71757375869000,0.1690243356801230,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,goat,566.814,567.086,NO,n,no,child,622.98,687.95,696.57,673.27,699.8,1764.36,1590.72,1559.46,1679.56,1775.54,M7_diapix_corrected,NA,sp,566.814,567.086,no,NO,goat,0,0,n,n,1,,M7,69,676.1140000000000,1673.9280000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.9269083971595220,1.0235748046901900,1.0364001769068200,1.0017329875045600,1.0412059718325400,0.987900232958514,0.8906757456368130,0.8731726503035010,0.9404190274478010,0.9941601371756110,0.2720000000000480,76.81999999999990,0.11429757467301400,11.180000000000100,0.006259904217096440,77.62927798195720,0.11446886902970800,0.13710213448321100,0.021699044189597000,0.0756563894200965,0.06668000724754810,185.3967381050700,32.4267173793463,122.33928232583300,99.57912080350980,439.74185861376000,0.30113757534045200,M,child,not.rolling,ok,ok,nasal,final.open
M7_diapix_ind_fac,M7,price,573.775,573.997,MINE'S,n,I -- there is a bee on um mine's ice cream,child,956.9,1071.5,1127.36,1062.93,865.07,1738.32,1730.2,1918.61,2093.54,2257.16,M7_diapix_corrected,NA,ICE,573.775,573.997,I .. there is a bee on um mine's ice cream,MINE'S,price,nz,n,m,m,1,,M7,0,1016.7520000000000,1947.566,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.4237353450222300,1.594244353841900,1.6773563366749500,1.5814933747355800,1.287104958635570,0.9733199193795170,0.9687733699839160,1.0742678738786500,1.172214657840790,1.2638287480019000,0.22199999999998,-91.82999999999990,-0.1366303863866560,518.8400000000000,0.29050882862238700,526.9038759584140,0.3210346429775430,0.17056961394127200,0.1343007522035400,0.1370521067343150,0.30831425696831000,114.88731174503100,196.5163293469530,186.4181584502970,256.7490681579970,754.5708677002780,0.7502367298474370,M,child,n.a.,ok,ok,nasal,coda.nasal
M7_diapix_ind_fac,M7,price,574.323,574.521,ICE,keyword,I -- there is a bee on um mine's ice cream,child,925.94,723.95,614.84,445.39,334.83,1917.99,2296.24,2498.76,2660.79,2618.17,M7_diapix_corrected,NA,CREAM,574.323,574.521,I .. there is a bee on um mine's ice cream,ICE,price,s,s,nz,z,1,,M7,0,608.99,2398.39,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.3776711311212000,1.0771378441099800,0.9147971988018250,0.66267894797727,0.4981809024702600,1.0739207235553400,1.285710416767930,1.3991053901173300,1.4898292076751300,1.4659654225469800,0.19799999999997900,-591.1100000000000,-0.8794902286509450,700.1800000000000,0.3920446989916410,916.3313071700650,0.9629133441280880,0.367661706943831,0.19802248634935700,0.26794481422690900,0.1662199964392620,428.80417745166600,230.04204507002700,234.45047110210700,118.49041311431100,1011.7871067381100,0.9998490039593600,M,child,n.a.,ok,ok,coronal,closed
M7_diapix_ind_fac,M7,lot,578.101,578.306,DOG,keyword,the dog?,child,746.97,805.42,792.13,821.76,722.14,1203.4,1227,1227.81,1161.54,1114.06,M7_diapix_corrected,NA,sp,578.101,578.306,the dog?,DOG,lot,NA,NA,NA,NA,NA,,M7,9046,777.684,1186.762,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.1113884320945300,1.1983539780413900,1.1785802893222500,1.2226656464891500,1.0744448135169300,0.6738075791461360,0.6870216882269470,0.6874752233267550,0.650369333123984,0.623784337396995,0.20500000000004100,-24.83000000000000,-0.036943618577596200,-89.34000000000020,-0.050023241749140600,92.72628807409490,0.062186458885354400,0.0879637360543241,0.01977888924202290,0.057622615389041500,0.15058611265578800,63.034613507183400,13.314661092194500,72.59235359182120,110.35621776773600,259.2978459589350,0.31595135334117700,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,goat,583.808,583.869,NO,n,no you circle the man,child,567.93,731.65,788.38,803.52,840.22,2012.35,2192.56,2266.96,2319.82,2412.19,M7_diapix_corrected,NA,YOU,583.808,583.869,no you circle the man,NO,goat,j,j,n,n,1,,M7,9298,746.3400000000000,2240.7760000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.8450015827134220,1.0885943830969900,1.1730008060493500,1.1955270398497900,1.2501315828138500,1.1267547630835300,1.2276579239925600,1.2693159627897000,1.298913327451210,1.3506331264255600,0.06100000000003550,272.2900000000000,0.4051300001004310,399.84000000000000,0.2238783633420240,483.7498007234730,0.462873458467947,0.26366437051703400,0.0941267041388144,0.037194558797470000,0.07521032986406500,243.47460339838300,93.56095820372950,54.98544534692810,99.39369648020940,491.4147034292500,0.470195963317383,M,child,not.rolling,ok,ok,nasal,final.open
M7_diapix_ind_fac,M7,lot,588.174,588.367,DOG,keyword,I circle the dog,child,741.18,799.97,812.95,802.78,643.05,1603.82,1363.52,1269.58,1244.84,1242.46,M7_diapix_corrected,NA,sp,588.174,588.367,I circle the dog,DOG,lot,NA,NA,NA,NA,NA,,M7,9299,759.9860000000000,1344.844,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.1027737099211800,1.1902451290181100,1.2095575804533600,1.1944260218172700,0.956769791636057,0.8980106960164160,0.7634619497401850,0.7108630765600390,0.6970106588202390,0.6956780495146320,0.19299999999998400,-98.13,-0.14600391828512000,-361.3600000000000,-0.2023326465017850,374.4469875696690,0.24951080937511300,0.16048244228991900,0.056032242863015200,0.020514715303786400,0.23765996632059400,247.38705321823100,94.83250497587850,26.74876632669260,159.74773018731800,528.7160547081200,0.47468936677731500,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,price,595.989,596.167,ICE,keyword,can y- -- can you see a bee on the ice cream,child,1149.27,1189.71,1118.54,887.09,545.86,1640.4,1782.75,2205.46,2513.65,2538.98,M7_diapix_corrected,NA,CREAM,595.989,596.167,can y. .. can you see a bee on the ice cream,ICE,price,s,s,schwa,ə,1,,M7,0,978.0940000000000,2136.248,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.7099553976107200,1.7701245452256200,1.6642333920171000,1.3198676844140100,0.8121644638246760,0.9184925650916740,0.9981971594837740,1.2348808903969100,1.4074425970755200,1.421625367542340,0.17799999999999700,-603.41,-0.8977909337860400,898.5800000000000,0.5031328024506690,1082.381469030210,1.0291604236902400,0.09986565321427020,0.25929158259918500,0.38518214286855500,0.5079012809344920,147.98282366545100,428.6594370826330,385.4220785061490,342.1688498387890,1304.2331890930200,1.2522406596165000,M,child,n.a.,ok,ok,vowel,closed
M7_diapix_ind_fac,M7,goat,610.737,610.891,POSTER,keyword,uh can you see a red poster,child,812.89,709.66,542.41,479.41,486.26,1771.07,1573.7,1866.52,1750.16,2046.5,M7_diapix_corrected,NA,sp,610.737,610.891,uh can you see a red poster,POSTER,goat,st,s,p,p,1,,M7,9307,606.126,1801.5900000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.2094683087209900,1.0558762931847400,0.8070313392136130,0.7132960202289750,0.7234878763407960,0.9916572953285250,0.8811459093420920,1.0451016475218900,0.9799493707149750,1.1458760268593700,0.15399999999999600,-326.63,-0.4859804323801960,275.43000000000000,0.1542187315308460,427.257348444705,0.5098631167396070,0.18921753002597900,0.2980021731447160,0.11415397145205700,0.1662393730446090,222.73605410889400,337.21820072469400,132.32025392962300,296.4191594684800,988.6936682316900,0.7676130476673600,M,child,not.rolling,ok,ok,labial,medial.open
M7_diapix_ind_fac,M7,price,622.591,622.719,MY,n,my one,child,984.34,997.54,1006.07,957.76,812.42,1739.49,1757.99,1792.87,1810.38,1813.25,M7_diapix_corrected,NA,ONE,622.591,622.719,my one,MY,price,w,w,m,m,1,,M7,7878,951.626,1782.7960000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.4645622839577600,1.484202065078350,1.4968935296964300,1.4250149065194800,1.2087690134841200,0.9739750256347940,0.9843335433464480,1.003863548631990,1.013667745666100,1.015274715711090,0.12800000000004300,-171.92000000000000,-0.2557932704736350,73.76000000000000,0.04129969007629960,187.0749154750580,0.2591058888176740,0.02220405124402620,0.023291508766181500,0.07254418480690030,0.2162518638240680,22.726416347501800,35.907872395896600,51.385369513121300,145.36833389703600,255.38799215355500,0.33429160864117600,M,child,n.a.,ok,ok,nasal,final.open
M7_diapix_ind_fac,M7,face,639.063,639.254,A,n,dark brown across a door,child,639.69,576.41,535.96,530.45,432.07,2558.58,2544.94,2845.02,3048.07,3121.66,M7_diapix_corrected,NA,DOOR,639.063,639.254,dark brown across a door,A,face,d,d,0,0,1,,M7,9311,542.916,2823.654,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.9517705746235430,0.8576186542211950,0.7974346279842330,0.7892365072285930,0.6428606233919470,1.4325997971179300,1.424962490005120,1.5929832464869000,1.706674977370750,1.7478794810680800,0.19100000000003100,-207.62000000000000,-0.3089099512315970,563.0800000000000,0.31527968395014600,600.137609886266,0.44139170481740100,0.09446116966979280,0.17847434443863500,0.11398692405398700,0.15206482332841600,64.73336079642400,302.7940040687730,203.12474639984200,122.8580990411290,693.5102103061680,0.538987261490831,M,child,n.a.,ok,ok,zero,final.open
M7_diapix_ind_fac,M7,price,645.682,645.903,FIVE,keyword,uh th- -- above the one what has a five,child,964.88,1156.74,1129.89,1083.99,920.12,1409.8,1703.4,1707.58,1942.18,2342.27,M7_diapix_corrected,NA,sp,645.682,645.903,uh th. .. above the one what has a five,FIVE,price,v,v,f,f,1,,M7,0,1051.124,1821.0460000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.4356084854269500,1.7210697282903200,1.6811206280563900,1.612827752796160,1.3690117730816700,0.7893750416156080,0.953767517298926,0.9561079823818830,1.0874651853631700,1.311483528674270,0.22100000000000400,-44.76000000000000,-0.0665967123452762,932.47,0.5221084870586650,933.5436564510520,0.5263386688757410,0.3294131254798360,0.04001760095639250,0.14804942278299500,0.331104892902513,350.7295533598500,27.17342267731460,239.04804956326300,432.34868451285900,1049.299710113290,0.8485850421217360,M,child,n.a.,ok,ok,labial,closed
M7_diapix_ind_fac,M7,price,654.97,655.243,LINE,keyword,line,child,1099.12,1178.18,1109.69,698.89,619.8,1752.81,1771.33,2078.11,2717.33,3016.49,M7_diapix_corrected,NA,sp,654.97,655.243,line,LINE,price,n,n,l,l,1,,M7,9313,941.1360000000000,2267.214,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.6353391079745300,1.7529694939892200,1.6510658114930700,1.0398520172249800,0.9221769953441070,0.9814331583871850,0.991802874496364,1.16357509414939,1.521487077481440,1.6889927076770200,0.27300000000002500,-479.32000000000000,-0.7131621126304250,1263.6800000000000,0.707559549289836,1351.5305415713000,1.0046097325243900,0.1180865730138280,0.19972495074678300,0.7082960469438420,0.20470844369952500,81.20020935933620,314.33238538209900,759.8413310685330,309.4380934855950,1464.8120192955600,1.2308160144039800,M,child,n.a.,ok,ok,approx.glide,coda.nasal
M7_diapix_ind_fac,M7,goat,667.373,667.571,NO,n,no,child,768.01,828.04,739.68,675.73,608.04,1885.67,1812.39,1702.77,1726.67,1698.36,M7_diapix_corrected,NA,sp,667.373,667.571,no,NO,goat,0,0,n,n,1,,M7,69,723.9,1765.172,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.1426930529109800,1.232009421143490,1.1005419166120200,1.0053931285315800,0.904679735800308,1.055824113153140,1.0147931846174700,0.9534147677768530,0.9667968528205570,0.9509455211223460,0.19799999999997900,-159.97000000000000,-0.23801331711067600,-187.31000000000000,-0.1048785920307980,246.3238457803060,0.26009586345882100,0.09829013547016800,0.14508967848056200,0.09608523337793930,0.10195318627708600,94.72887257853330,140.797847994918,68.27014354752740,73.37160349890150,377.1684676198800,0.44141823360575500,M,child,not.rolling,ok,ok,nasal,final.open
M7_diapix_ind_fac,M7,price,676.283,676.517,LIGHT,keyword,the light brown line,child,1064.11,974.5,845.21,654.62,539.62,1717.19,1759.64,1999.44,2688.75,2814.01,M7_diapix_corrected,NA,BROWN,676.283,676.517,the light brown line,LIGHT,price,t,ʔ,l,l,1,,M7,9315,815.6120000000000,2195.806,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.5832490521387800,1.4499217198496800,1.2575560152223200,0.9739843573606960,0.8028802036585790,0.9614888123931800,0.9852574111423520,1.11952619748043,1.5054845674166300,1.5756201311226700,0.2340000000000370,-524.4900000000000,-0.7803688484802040,1096.8200000000000,0.6141313187294870,1215.7729526930600,0.9930422026896640,0.1354294053070740,0.23459043309880000,0.47893292689707300,0.1849206010980970,99.15621311849290,272.4333755251000,715.1732826385500,170.04431069577100,1256.8071819779100,1.0338733664010400,M,child,n.a.,ok,ok,approx.glide,closed
M7_diapix_ind_fac,M7,price,677.155,677.397,LINE,keyword,the light brown line,child,1083.58,1114.23,1025.76,828.22,656.86,1686.01,1741,1951.82,2472.13,2750.97,M7_diapix_corrected,NA,sp,677.155,677.397,the light brown line,LINE,price,n,n,l,l,1,,M7,9315,941.7300000000000,2120.386,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.6122177292916500,1.6578207059087800,1.5261895365346400,1.232277236340590,0.9773171687023720,0.9440305106499720,0.9748205046480160,1.0928628129707600,1.3841947238113100,1.5403227821203600,0.2420000000000760,-426.7200000000000,-0.6349005605892830,1064.9600000000000,0.5962922714703910,1147.2705696565200,0.8710127409239800,0.05502413294857140,0.17680710196416200,0.41383417268196900,0.2989658955155870,62.95492514490040,228.63073568529700,556.5469860667650,327.28580048636400,1175.418447383330,0.9446313031102900,M,child,n.a.,ok,ok,approx.glide,coda.nasal
M7_diapix_ind_fac,M7,lot,683.678,683.738,SOCK,keyword,the thing what has a sock (( )) next to the five,child,647.02,666.32,653.39,638.59,688.33,1449.75,1365.25,1199.48,1160.05,1176.84,M7_diapix_corrected,NA,((xxxx)),683.678,683.738,the thing what has a sock (( )) next to the five,SOCK,lot,NA,NA,NA,NA,NA,,M7,9318,658.73,1270.274,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.9626766045942950,0.991392345172129,0.9721542868471870,0.9501339261968270,1.0241401923285100,0.8117438406740150,0.7644306111261940,0.6716126932310180,0.6495350525082890,0.6589361072314590,0.06000000000005910,41.31000000000010,0.0614635877342129,-272.9100000000000,-0.15280773344255600,276.018811315461,0.16470572551375500,0.05534560007063160,0.09479065761196900,0.031182022112970800,0.0746009869684126,86.67606359312820,166.27350300032800,42.1160883748717,52.49734945690120,347.56300442522900,0.255919266763984,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,price,685.379,685.632,FIVE,keyword,the thing what has a sock (( )) next to the five,child,1032.39,1075.51,1089.55,835.77,622.86,1570.12,1724.53,1856.35,2189.38,2504.97,M7_diapix_corrected,NA,sp,685.379,685.632,the thing what has a sock (( )) next to the five,FIVE,price,v,v,f,f,1,,M7,9318,931.216,1969.0700000000000,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.5360540629611200,1.6002106812883800,1.621100266662100,1.2435105959966800,0.9267298536947900,0.879141396184918,0.9655986242852630,1.0394072623798600,1.225877378785910,1.4025824925491900,0.25299999999992900,-409.5300000000000,-0.6093242092663320,934.8500000000000,0.5234410963642720,1020.6171385000400,0.8032848643918740,0.10766115346765100,0.07670782120791730,0.42112357296369100,0.3627323199322500,160.31775478717300,132.56558376894000,418.70427427959200,380.6937301821500,1092.2813430178600,0.9682248675715100,M,child,n.a.,ok,ok,labial,closed
M7_diapix_ind_fac,M7,foot,688.22,688.277,BOOK,keyword,can you see a book on the floor,child,490.8,537.34,440.34,400.64,403.6,1273.42,1246.45,1117.57,1096.06,1196.7,M7_diapix_corrected,NA,ON,688.22,688.277,can you see a book on the floor,BOOK,foot,NA,NA,NA,NA,NA,,M7,9320,454.544,1186.04,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.7302427707565150,0.7994878778286590,0.6551652438364380,0.5960971142540550,0.6005011863841270,0.7130131688850520,0.6979121298210910,0.6257496561628280,0.6137057796234950,0.6700561159748880,0.05700000000001640,-87.20000000000000,-0.12974158437238800,-76.72000000000000,-0.04295705291016420,116.14559139287200,0.13666816421604600,0.07087260566850890,0.1613581274275700,0.060283487742962400,0.056522174924909500,53.789892173158400,161.30422933079000,45.15274188795180,100.6835200020340,360.9303833939340,0.3490363957639510,M,child,n.a.,ok,ok,other,other
M7_diapix_ind_fac,M7,price,712.015,712.267,FIVE,n,four five six,child,1026.83,1050.78,1024.05,786.09,649.2,1572.27,1791.88,2068.77,2325.26,2532.22,M7_diapix_corrected,NA,sp,712.015,712.267,four five six,FIVE,price,v,v,f,f,1,,M7,7605,907.39,2058.08,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.5277815490951800,1.5634158489314000,1.5236452921622000,1.169593601597370,0.9659201442036050,0.8803452239189750,1.0033092279544400,1.1583454425047000,1.3019592915783100,1.417840309178520,0.2520000000000660,-377.6300000000000,-0.56186140489157,959.9500000000000,0.5374950852595420,1031.5563093694900,0.7775533454271100,0.12802323856727200,0.16005600584734000,0.38207006849209800,0.23433157594909800,220.91209699787800,278.1772186934080,349.87437988512400,248.13567599198600,1097.099371568400,0.9044808888558080,M,child,n.a.,ok,ok,labial,closed
M7_diapix_ind_fac,M7,face,716.139,716.273,EIGHT,n,eight,child,821.9,665.76,586.55,548.07,515.78,2822.07,2870.5,2886.01,3041.46,3151.94,M7_diapix_corrected,NA,sp,716.139,716.273,eight,EIGHT,face,t,t,0,0,1,,M7,3030,627.6120000000000,2954.396,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,1.2228739471980000,0.9905591423367100,0.8727055769911040,0.8154526393001690,0.7674095686650270,1.5801330853256900,1.607250004935170,1.6159343622166700,1.702973906988370,1.7648338549226100,0.13400000000001500,-306.12,-0.4554643785329750,329.8700000000000,0.1847007695969220,450.0263006758600,0.49148975004787700,0.23389206033306700,0.11817309730249000,0.10418148217561100,0.07832489894331330,163.47833036827800,80.71421312259700,160.14185243089900,115.10201779291300,519.4364137146880,0.5345715387544820,M,child,n.a.,ok,ok,zero,closed
M7_diapix_ind_fac,M7,face,718.164,718.369,EIGHT,n,I got eight you got four,child,607.75,590.83,621.68,608.76,639.26,2791.94,2869.68,2989.65,3159.21,3035.09,M7_diapix_corrected,NA,YOU,718.164,718.369,"I got eight, you got four",EIGHT,face,t,ʔ,t,ʔ,1,,M7,0,613.656,2969.114,509.77,3062.1696375,996.77575,509.77,509.77,1785.96981875,672.10525,1785.9698187500000,0.9042482557605380,0.8790736272332350,0.9249741762915850,0.905750996588704,0.9511307938749180,1.5632626994526000,1.6067908706366000,1.6739644581969800,1.7689044724233500,1.6994072173763000,0.20500000000004100,31.51000000000000,0.046882538114380100,243.1500000000000,0.13614451792370200,245.18320211629500,0.1439906321283560,0.050283830483674500,0.08135816658203490,0.09686659351496480,0.08300117144241020,79.56000251382580,123.87301320303800,170.0515216044830,127.81245792175300,501.2969952431000,0.3115097620230850,M,child,n.a.,ok,ok,coronal,closed
